,Mission ID,Mission Date,Theater of Operations,Country,Air Force,Unit ID,Aircraft Series,Callsign,Mission Type,Takeoff Base,Takeoff Location,Takeoff Latitude,Takeoff Longitude,Target ID,TargetCountry,Target City,Target Type,Target Industry,Target Priority,Target Latitude,Target Longitude,Altitude (Hundreds of Feet),Airborne Aircraft,Attacking Aircraft,Bombing Aircraft,Aircraft Returned,Aircraft Failed,Aircraft Damaged,Aircraft Lost,High Explosives,High Explosives Type,High Explosives Weight (Pounds),High Explosives Weight (Tons),Incendiary Devices,Incendiary Devices Type,Incendiary Devices Weight (Pounds),Incendiary Devices Weight (Tons),Fragmentation Devices,Fragmentation Devices Type,Fragmentation Devices Weight (Pounds),Fragmentation Devices Weight (Tons),Total Weight (Pounds),Total Weight (Tons),Time Over Target,Bomb Damage Assessment,Source ID,id,start_week
2012,156421,NA,MTO,USA,9 AF,12 BG,B25,NA,NA,SFAX,TUNISIA,34.717778,10.690833,NA,PANTELLARIA,PANTELLERIA LG,NA,NA,NA,36.75,12,89,46,46,46,NA,NA,NA,NA,180,500 LB GP (GP-M43/M64),NA,45,NA,NA,NA,0,NA,NA,NA,0,NA,45,1158,NA,NA,2012,NA
2013,156422,NA,MTO,USA,9 AF,12 BG,B25,NA,NA,SFAX,TUNISIA,34.717778,10.690833,NA,PANTELLARIA,PANTELLERIA LG,NA,NA,NA,36.75,12,89,46,46,46,NA,NA,NA,NA,128,250 LB GP (GP-M57),NA,16,NA,NA,NA,0,NA,NA,NA,0,NA,16,1158,NA,NA,2013,NA
2014,156423,NA,MTO,USA,9 AF,12 BG,B25,NA,NA,SFAX,TUNISIA,34.717778,10.690833,NA,PANTELLARIA,PANTELLERIA LG,NA,NA,NA,36.75,12,89,46,46,46,NA,NA,NA,NA,52,300 LB GP (GP-31),NA,7.8,NA,NA,NA,0,NA,NA,NA,0,NA,7.8,1158,NA,NA,2014,NA
2015,156695,NA,MTO,USA,9 AF,12 BG,B25,NA,NA,SFAX,TUNISIA,34.717778,10.690833,NA,PANTELLARIA,PANTELLERIA LG,NA,NA,NA,36.75,12,100,63,63,63,NA,NA,NA,NA,256,250 LB GP (GP-M57),NA,32,NA,NA,NA,0,NA,NA,NA,0,NA,32,811,NA,NA,2015,NA
2016,156696,NA,MTO,USA,9 AF,12 BG,B25,NA,NA,SFAX,TUNISIA,34.717778,10.690833,NA,PANTELLARIA,PANTELLERIA LG,NA,NA,NA,36.75,12,100,63,63,63,NA,NA,NA,NA,180,500 LB GP (GP-M43/M64),NA,45,NA,NA,NA,0,NA,NA,NA,0,NA,45,811,NA,NA,2016,NA
2017,156698,NA,MTO,USA,9 AF,376 BG,B24,NA,NA,BENGHAZI,LIBYA,32.096944,20.269444,NA,ITALY,MESSINA,NA,NA,NA,38.19,15.57,0,27,20,20,NA,NA,NA,NA,53,2000 LB GP (GP-M34/M66),NA,53,NA,NA,NA,0,NA,NA,NA,0,NA,53,NA,NA,123,2017,NA
2018,156704,NA,MTO,GREAT BRITAIN,RAF,178 SQDN,LIB,NA,NA,OUDNA,TUNISIA,36.649608,10.121936,NA,SICILY,PALERMO HARBOR,NA,NA,NA,38.1,13.33,NA,6,6,6,NA,NA,NA,NA,0,500 LB GP (GP-M43/M64),NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,9,NA,NA,698994,2018,NA
2019,156799,NA,MTO,USA,12 AF,86 FBG,A36,NA,NA,ORBETELLO AIRFIELD,ITALY,42.495464,11.239383,90614,ITALY,44 20 N 011 00 E,NA,NA,NA,44.33,11,NA,8,NA,NA,NA,NA,NA,NA,16,500 LB GP (GP-M43/M64),NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,2019,NA
2020,157013,NA,MTO,USA,9 AF,98 BG,B24,NA,NA,BENINA (SOLUCH AIRFIELD),LIBYA,32.096944,20.269444,NA,ITALY,MESSINA,NA,NA,NA,38.19,15.57,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,63.72,NA,NA,101,2020,NA
2021,157019,1943-05-10,MTO,USA,9 AF,12 BG,B25,NA,NA,SFAX,TUNISIA,34.717778,10.690833,NA,PANTELLARIA,PANTELLERIA LG,NA,NA,NA,36.75,12,95,68,68,68,NA,NA,NA,NA,320,250 LB GP (GP-M57),NA,40,NA,NA,NA,0,NA,NA,NA,0,NA,40,1636,NA,NA,2021,1943-05-10
2022,157020,1943-05-10,MTO,USA,9 AF,12 BG,B25,NA,NA,SFAX,TUNISIA,34.717778,10.690833,NA,PANTELLARIA,PANTELLERIA LG,NA,NA,NA,36.75,12,95,68,68,68,NA,NA,NA,NA,168,500 LB GP (GP-M43/M64),NA,42,NA,NA,NA,0,NA,NA,NA,0,NA,42,1636,NA,NA,2022,1943-05-10
2023,157319,1943-05-11,MTO,USA,9 AF,376 BG,B24,NA,NA,BENGHAZI,LIBYA,32.096944,20.269444,NA,ITALY,CATANIA,NA,NA,NA,37.47,15.06,0,26,22,22,NA,NA,NA,NA,221,500 LB GP (GP-M43/M64),NA,55.25,NA,NA,NA,0,NA,NA,NA,0,NA,55.25,NA,NA,124,2023,1943-05-10
2024,157327,1943-05-11,MTO,USA,9 AF,12 BG,B25,NA,NA,SFAX,TUNISIA,34.717778,10.690833,NA,ITALY,MARSALA,NA,NA,NA,37.79,12.44,93,9,9,9,NA,NA,NA,NA,NA,250 LB GP (GP-M57),NA,9,NA,NA,NA,0,NA,NA,NA,0,NA,9,1353,NA,NA,2024,1943-05-10
2025,157587,1943-05-11,MTO,USA,9 AF,98 BG,B24,NA,NA,BENINA (SOLUCH AIRFIELD),LIBYA,32.096944,20.269444,NA,ITALY,CATANIA,NA,NA,NA,37.47,15.06,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,52.59,NA,NA,102,2025,1943-05-10
2026,157620,1943-05-12,MTO,USA,9 AF,12 BG,B25,NA,NA,SFAX,TUNISIA,34.717778,10.690833,NA,TUNISIA,POSITIONS S OF BOU FICHA,NA,NA,NA,36.3,10.46,95,9,9,9,NA,NA,NA,NA,NA,250 LB GP (GP-M57),NA,9,NA,NA,NA,0,NA,NA,NA,0,NA,9,1530,NA,NA,2026,1943-05-10
2027,157856,1943-05-13,MTO,USA,9 AF,376 BG,B24,NA,NA,BENGHAZI,LIBYA,32.096944,20.269444,NA,ITALY,AUGUSTA,NA,NA,NA,37.23,15.22,0,29,28,28,NA,NA,NA,NA,259,500 LB GP (GP-M43/M64),NA,64.75,NA,NA,NA,0,NA,NA,NA,0,NA,64.75,NA,NA,125,2027,1943-05-10
2028,157867,1943-05-13,MTO,GREAT BRITAIN,RAF,178 SQDN,LIB,NA,NA,OUDNA,TUNISIA,36.649608,10.121936,NA,SICILY,MESSINA FERRY TERMINAL,NA,NA,NA,38.18,15.57,NA,6,6,6,NA,NA,NA,NA,0,1000 LB GP (GP-M44/M65),NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,12,NA,NA,698839,2028,1943-05-10
2029,157868,1943-05-13,MTO,GREAT BRITAIN,RAF,178 SQDN,LIB,NA,NA,OUDNA,TUNISIA,36.649608,10.121936,NA,SICILY,MESSINA FERRY TERMINAL,NA,NA,NA,38.18,15.57,NA,6,6,6,NA,NA,NA,NA,0,500 LB GP (GP-M43/M64),NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,3,NA,NA,698840,2029,1943-05-10
2030,157972,NA,MTO,USA,12 AF,86 FBG,A36,NA,NA,ORBETELLO AIRFIELD,ITALY,42.495464,11.239383,25672,ITALY,LUCCA,NA,NA,NA,43.85,10.52,NA,4,NA,NA,NA,NA,NA,NA,8,500 LB GP (GP-M43/M64),NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2030,NA
2031,158003,NA,MTO,USA,12 AF,86 FBG,A36,NA,NA,ORBETELLO AIRFIELD,ITALY,42.495464,11.239383,13749,ITALY,FIDENZA,NA,NA,NA,44.87,10.05,NA,2,NA,NA,NA,NA,NA,NA,4,500 LB GP (GP-M43/M64),NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2031,NA
2032,158216,1943-05-13,MTO,USA,9 AF,98 BG,B24,NA,NA,BENINA (SOLUCH AIRFIELD),LIBYA,32.096944,20.269444,NA,ITALY,AUGUSTA,NA,NA,NA,37.23,15.22,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,54.84,NA,NA,103,2032,1943-05-10
2033,158613,NA,MTO,USA,12 AF,86 FBG,A36,NA,NA,ORBETELLO AIRFIELD,ITALY,42.495464,11.239383,45182,ITALY,VIAREGGIO,NA,NA,NA,44.87,10.27,NA,8,NA,16,1,NA,NA,NA,16,500 LB GP (GP-M43/M64),NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,2033,NA
2034,159571,1943-05-20,MTO,GREAT BRITAIN,RAF,178 SQDN,LIB,NA,NA,OUDNA,TUNISIA,36.649608,10.121936,NA,SICILY,MESSINA FERRY SLIP,NA,NA,NA,38.18,15.57,NA,5,4,4,NA,NA,NA,NA,0,1000 LB GP (GP-M44/M65),NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,16,NA,NA,698838,2034,1943-05-17
2035,159572,1943-05-20,MTO,GREAT BRITAIN,RAF,178 SQDN,LIB,NA,NA,OUDNA,TUNISIA,36.649608,10.121936,NA,GREECE,REGGIO DI CALABRIA,NA,NA,NA,38.1,15.65,NA,1,1,1,NA,NA,NA,NA,0,1000 LB GP (GP-M44/M65),NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,4,NA,NA,699139,2035,1943-05-17
2036,159609,1943-05-21,MTO,USA,9 AF,376 BG,B24,NA,NA,BENGHAZI,LIBYA,32.096944,20.269444,NA,ITALY,SAN GIOVANNI,NA,NA,NA,41.24,15.8,0,24,21,21,NA,NA,NA,NA,236,500 LB GP (GP-M43/M64),NA,59,NA,NA,NA,0,NA,NA,NA,0,NA,59,NA,NA,126,2036,1943-05-17
2037,159926,1943-05-21,MTO,USA,9 AF,98 BG,B24,NA,NA,BENINA (SOLUCH AIRFIELD),LIBYA,32.096944,20.269444,NA,ITALY,REGGIO,NA,NA,NA,38.12,15.65,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,71.72,NA,NA,104,2037,1943-05-17
2038,159927,1943-05-21,MTO,USA,9 AF,376 BG,B24,NA,NA,BENGHAZI,LIBYA,32.096944,20.269444,NA,ITALY,SAN GIOVANNI - 40 CASES INCENDIARIES,NA,NA,NA,41.24,15.8,0,24,21,21,NA,NA,NA,NA,NA,NA,NA,0,NA,10 LB INCENDIARY,NA,0,NA,NA,NA,0,NA,0,NA,NA,126,2038,1943-05-17
2039,159942,1943-05-22,MTO,GREAT BRITAIN,RAF,178 SQDN,LIB,NA,NA,OUDNA,TUNISIA,36.649608,10.121936,NA,GREECE,SAN GIOVANNI,NA,NA,NA,38.22,15.22,NA,5,5,5,NA,NA,NA,NA,0,1000 LB GP (GP-M44/M65),NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,20,NA,NA,699207,2039,1943-05-17
2040,160143,1943-05-22,MTO,GREAT BRITAIN,RAF,178 SQDN,LIB,NA,NA,OUDNA,TUNISIA,36.649608,10.121936,NA,GREECE,SAN GIOVANNI,NA,NA,NA,38.22,15.22,NA,5,5,5,NA,NA,NA,NA,0,500 LB GP (GP-M43/M64),NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,2.5,NA,NA,699208,2040,1943-05-17
2041,160200,1943-05-24,MTO,USA,9 AF,376 BG,B24,NA,NA,BENGHAZI,LIBYA,32.096944,20.269444,NA,ITALY,REGGIO,NA,NA,NA,38.12,15.65,0,23,17,17,NA,NA,NA,NA,106,1000 LB GP (GP-M44/M65),NA,53,NA,NA,NA,0,NA,NA,NA,0,NA,53,NA,NA,127,2041,1943-05-24
2042,160233,1943-05-24,MTO,USA,9 AF,376 BG,B24,NA,NA,BENGHAZI,LIBYA,32.096944,20.269444,NA,ITALY,REGGIO - INCENDIARY CLUSTERS,NA,NA,NA,38.12,15.65,0,23,17,17,NA,NA,NA,NA,NA,NA,NA,0,680,10 LB INCENDIARY,NA,NA,NA,NA,NA,0,NA,1.36,NA,NA,127,2042,1943-05-24
2043,160234,1943-05-24,MTO,USA,9 AF,98 BG,B24,NA,NA,BENINA (SOLUCH AIRFIELD),LIBYA,32.096944,20.269444,NA,ITALY,SAN GIOVANNI,NA,NA,NA,41.24,15.8,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,73.32,NA,NA,105,2043,1943-05-24
2044,160239,1943-05-25,MTO,USA,9 AF,376 BG,B24,NA,NA,BENGHAZI,LIBYA,32.096944,20.269444,NA,ITALY,MESSINA,NA,NA,NA,38.19,15.57,0,26,22,22,NA,NA,NA,NA,135,1000 LB GP (GP-M44/M65),NA,67.5,NA,NA,NA,0,NA,NA,NA,0,NA,67.5,NA,NA,128,2044,1943-05-24
2045,160443,1943-05-25,MTO,USA,9 AF,12 BG,B25,NA,NA,SFAX,TUNISIA,34.717778,10.690833,NA,PANTELLARIA,PANTELLERIA LG,NA,NA,NA,36.75,0.02,0,6,NA,NA,NA,NA,NA,NA,NA,250 LB GP (GP-M57),NA,6,NA,NA,NA,0,NA,NA,NA,0,NA,6,NA,NA,NA,2045,1943-05-24
2046,160507,1943-05-25,MTO,USA,9 AF,98 BG,B24,NA,NA,BENINA (SOLUCH AIRFIELD),LIBYA,32.096944,20.269444,NA,ITALY,MESSINA,NA,NA,NA,38.19,15.57,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,66.6,NA,NA,106,2046,1943-05-24
2047,160508,1943-05-25,MTO,USA,9 AF,376 BG,B24,NA,NA,BENGHAZI,LIBYA,32.096944,20.269444,NA,ITALY,MESSINA - INCENDIARY CLUSTERS,NA,NA,NA,38.19,15.57,0,26,22,22,NA,NA,NA,NA,NA,NA,NA,0,680,10 LB INCENDIARY,NA,NA,NA,NA,NA,0,NA,1.36,NA,NA,128,2047,1943-05-24
2048,160510,1943-05-26,PTO,USA,7 AF,VII BOMBER COMMAND,B24,NA,1,FUNAFUTI ATOLL,ELLICE ISLANDS,-8.522991,179.197665,NA,GILBERT ISLANDS,APAMAMA,BARRACKS IN ENEMY CONSTRUCTION AREA,NA,1,0.55,173.8833333,NA,3,3,3,NA,NA,NA,NA,18,500 LB GP (GP-M43/M64),9000,4.5,NA,NA,NA,0,NA,NA,NA,0,9000,4.5,NA,NA,NA,2048,1943-05-24
2049,160530,1943-05-27,MTO,GREAT BRITAIN,RAF,178 SQDN,LIB,NA,NA,OUDNA,TUNISIA,36.649608,10.121936,NA,SICILY,AUGUSTA,NA,NA,NA,37.22,15.22,NA,5,5,5,NA,NA,NA,NA,0,1000 LB GP (GP-M44/M65),NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,9.75,NA,NA,698070,2049,1943-05-24
2050,160531,1943-05-27,MTO,GREAT BRITAIN,RAF,178 SQDN,LIB,NA,NA,OUDNA,TUNISIA,36.649608,10.121936,NA,SICILY,AUGUSTA,NA,NA,NA,37.22,15.22,NA,5,5,5,NA,NA,NA,NA,0,500 LB GP (GP-M43/M64),NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,2,NA,NA,698071,2050,1943-05-24
2051,160825,1943-05-28,MTO,USA,9 AF,98 BG,B24,NA,NA,BENINA (SOLUCH AIRFIELD),LIBYA,32.096944,20.269444,NA,ITALY,FOGGIA,NA,NA,NA,41.43,15.54,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,53.64,NA,NA,107,2051,1943-05-24
2052,160826,1943-05-28,MTO,USA,9 AF,376 BG,B24,NA,NA,BENGHAZI,LIBYA,32.096944,20.269444,NA,ITALY,FOGGIA - FRAG BOMBS,NA,NA,NA,41.43,15.54,0,24,12,12,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,1135,NA,NA,NA,NA,11.35,NA,NA,129,2052,1943-05-24
2053,161203,1945-01-21,MTO,USA,12 AF,27 FBG,A36,NA,NA,PONTEDERA AIRFIELD,ITALY,43.658,10.618247,45087,ITALY,VERONA,NA,ARMAMENT AND ORDNANCE PLANTS,NA,45.43,11,NA,2,NA,2,NA,NA,NA,NA,4,500 LB GP (GP-M43/M64),NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2053,1945-01-15
2054,161357,1943-05-30,MTO,USA,9 AF,376 BG,B24,NA,NA,BENGHAZI,LIBYA,32.096944,20.269444,NA,ITALY,FOGGIA,NA,NA,NA,41.43,15.54,0,25,22,22,NA,NA,NA,NA,105,500 LB GP (GP-M43/M64),NA,26.25,NA,NA,NA,0,NA,NA,NA,0,NA,26.25,NA,NA,130,2054,1943-05-24
2055,161358,1943-05-30,MTO,USA,9 AF,376 BG,B24,NA,NA,BENGHAZI,LIBYA,32.096944,20.269444,NA,ITALY,FOGGIA,NA,NA,NA,41.43,15.54,0,24,12,12,NA,NA,NA,NA,72,500 LB GP (GP-M43/M64),NA,18,NA,NA,NA,0,NA,NA,NA,0,NA,18,NA,NA,130,2055,1943-05-24
2056,161364,1943-05-30,MTO,GREAT BRITAIN,RAF,178 SQDN/462ND SQDN,LIB,NA,NA,OUDNA,TUNISIA,36.649608,10.121936,NA,SICILY,AUGUSTA,NA,NA,NA,37.22,15.22,NA,7,6,6,NA,NA,NA,NA,0,500 LB GP (GP-M43/M64),NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,15,NA,NA,698072,2056,1943-05-24
2057,161408,1943-05-30,MTO,USA,9 AF,98 BG,B24,NA,NA,BENINA (SOLUCH AIRFIELD),LIBYA,32.096944,20.269444,NA,ITALY,FOGGIA,NA,NA,NA,41.43,15.54,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,46.8,NA,NA,108,2057,1943-05-24
2058,161417,1943-05-31,MTO,GREAT BRITAIN,RAF,462ND SQDN,HALI,NA,NA,OUDNA,TUNISIA,36.649608,10.121936,NA,SICILY,AUGUSTA,NA,NA,NA,37.22,15.22,NA,8,7,7,NA,NA,NA,NA,0,1000 LB GP (GP-M44/M65),NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,24,NA,NA,698068,2058,1943-05-31
2059,161418,1943-05-31,MTO,GREAT BRITAIN,RAF,462ND SQDN,HALI,NA,NA,OUDNA,TUNISIA,36.649608,10.121936,NA,SICILY,AUGUSTA,NA,NA,NA,37.22,15.22,NA,8,7,7,NA,NA,NA,NA,0,500 LB GP (GP-M43/M64),NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,6.5,NA,NA,698069,2059,1943-05-31
2060,161704,NA,MTO,USA,9 AF,376 BG,B24,NA,NA,BENGHAZI,LIBYA,32.096944,20.269444,NA,ITALY,GROTTAGLIE,NA,NA,NA,40.52,17.4,0,24,22,22,NA,NA,NA,NA,201,500 LB GP (GP-M43/M64),NA,50.25,NA,NA,NA,0,NA,NA,NA,0,NA,50.25,NA,NA,131,2060,NA
2061,161710,NA,MTO,GREAT BRITAIN,RAF,178 SQDN,LIB,NA,NA,OUDNA,TUNISIA,36.649608,10.121936,NA,SICILY,CATANIA,NA,NA,NA,37.47,15.06,NA,4,4,4,NA,NA,NA,NA,0,1000 LB GP (GP-M44/M65),NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,8,NA,NA,698345,2061,NA
2062,161711,NA,MTO,GREAT BRITAIN,RAF,462ND SQDN,HALI,NA,NA,OUDNA,TUNISIA,36.649608,10.121936,NA,SICILY,CATANIA,NA,NA,NA,37.47,15.06,NA,6,5,5,NA,NA,NA,NA,0,500 LB GP (GP-M43/M64),NA,NA,1800,4 LB INCENDIARY,NA,NA,NA,NA,NA,0,NA,15.6,NA,NA,698339,2062,NA
2063,161712,NA,MTO,GREAT BRITAIN,RAF,178 SQDN,LIB,NA,NA,OUDNA,TUNISIA,36.649608,10.121936,NA,SICILY,CATANIA,NA,NA,NA,37.47,15.06,NA,4,4,4,NA,NA,NA,NA,0,500 LB GP (GP-M43/M64),NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,4.5,NA,NA,698346,2063,NA
2064,161955,NA,MTO,USA,9 AF,376 BG,B24,NA,NA,BENGHAZI,LIBYA,32.096944,20.269444,NA,ITALY,GROTTAGLIE,NA,NA,NA,40.52,17.4,0,24,22,22,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,1200,NA,NA,12,NA,12,NA,NA,131,2064,NA
2065,161956,NA,MTO,USA,9 AF,98 BG,B24,NA,NA,BENINA (SOLUCH AIRFIELD),LIBYA,32.096944,20.269444,NA,ITALY,GROTTAGLIE,NA,NA,NA,40.52,17.4,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,51.85,NA,NA,109,2065,NA
2066,161988,NA,MTO,USA,9 AF,98 BG,B24,NA,NA,BENINA (SOLUCH AIRFIELD),LIBYA,32.096944,20.269444,NA,ITALY,MESSINA,NA,NA,NA,38.19,15.57,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,81.56,NA,NA,110,2066,NA
2067,161992,NA,MTO,USA,9 AF,376 BG,B24,NA,NA,BENGHAZI,LIBYA,32.096944,20.269444,NA,ITALY,SAN GIOVANNI,NA,NA,NA,41.24,15.8,0,24,23,23,NA,NA,NA,NA,144,500 LB GP (GP-M43/M64),NA,36,NA,NA,NA,0,NA,NA,NA,0,NA,36,NA,NA,132,2067,NA
2068,161993,NA,MTO,USA,9 AF,376 BG,B24,NA,NA,BENGHAZI,LIBYA,32.096944,20.269444,NA,ITALY,REGGIO,NA,NA,NA,38.12,15.65,0,24,23,23,NA,NA,NA,NA,132,500 LB GP (GP-M43/M64),NA,33,NA,NA,NA,0,NA,NA,NA,0,NA,33,NA,NA,132,2068,NA
2069,162036,NA,MTO,USA,12 AF,27 FBG,A36,NA,NA,KORBA,TUNISIA,36.692278,10.8359,33003,PANTELLARIA,PANTELLERIA,NA,NA,NA,36.75,12,NA,26,NA,26,NA,2,NA,NA,52,500 LB GP (GP-M43/M64),NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,2069,NA
2070,162244,NA,MTO,GREAT BRITAIN,RAF,178 SQDN,LIB,NA,NA,OUDNA,TUNISIA,36.649608,10.121936,NA,SICILY,MESSINA,NA,NA,NA,38.18,15.57,NA,5,5,5,NA,NA,NA,NA,0,1000 LB GP (GP-M44/M65),NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,16,NA,NA,698825,2070,NA
2071,162245,NA,MTO,GREAT BRITAIN,RAF,462ND SQDN,HALI,NA,NA,OUDNA,TUNISIA,36.649608,10.121936,NA,SICILY,MESSINA,NA,NA,NA,38.18,15.57,NA,8,6,6,NA,NA,NA,NA,0,500 LB GP (GP-M43/M64),NA,NA,860,4 LB INCENDIARY,NA,NA,NA,NA,NA,0,NA,16.72,NA,NA,698823,2071,NA
2072,162246,NA,MTO,GREAT BRITAIN,RAF,178 SQDN,LIB,NA,NA,OUDNA,TUNISIA,36.649608,10.121936,NA,SICILY,MESSINA,NA,NA,NA,38.18,15.57,NA,5,5,5,NA,NA,NA,NA,0,500 LB GP (GP-M43/M64),NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,4.75,NA,NA,698826,2072,NA
2073,162314,NA,MTO,USA,12 AF,27 FBG,A36,NA,NA,KORBA,TUNISIA,36.692278,10.8359,33003,PANTELLARIA,PANTELLERIA,NA,NA,NA,36.75,12,NA,12,NA,12,NA,NA,NA,NA,24,500 LB GP (GP-M43/M64),NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,2073,NA
2074,162561,NA,MTO,USA,9 AF,376 BG,B24,NA,NA,BENGHAZI,LIBYA,32.096944,20.269444,NA,ITALY,GERBINI,NA,NA,NA,37.46,14.87,0,24,22,22,NA,NA,NA,NA,108,500 LB GP (GP-M43/M64),NA,27,NA,NA,NA,0,NA,NA,NA,0,NA,27,NA,NA,133,2074,NA
2075,162562,NA,MTO,USA,12 AF,27 FBG,A36,NA,NA,KORBA,TUNISIA,36.692278,10.8359,33003,PANTELLARIA,PANTELLERIA,NA,NA,NA,36.75,12,NA,15,NA,15,NA,NA,NA,NA,30,500 LB GP (GP-M43/M64),NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,NA,NA,NA,2075,NA
2076,162571,NA,MTO,USA,9 AF,376 BG,B24,NA,NA,BENGHAZI,LIBYA,32.096944,20.269444,NA,ITALY,GERBINI,NA,NA,NA,37.46,14.87,0,24,22,22,NA,NA,NA,NA,NA,100 LB GP (GP-M30),NA,11.9,NA,NA,NA,0,NA,NA,NA,0,NA,11.9,NA,NA,133,2076,NA
2077,162852,NA,MTO,USA,9 AF,98 BG,B24,NA,NA,BENINA (SOLUCH AIRFIELD),LIBYA,32.096944,20.269444,NA,ITALY,CATANIA,NA,NA,NA,37.47,15.06,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,66.98,NA,NA,111,2077,NA
2078,162853,NA,MTO,USA,9 AF,376 BG,B24,NA,NA,BENGHAZI,LIBYA,32.096944,20.269444,NA,ITALY,GERBINI - FRAG BOMBS,NA,NA,NA,37.46,14.87,0,24,22,22,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,1265,NA,NA,NA,NA,12.65,NA,NA,133,2078,NA
2079,162857,1943-06-10,MTO,USA,12 AF,27 FBG,A36,NA,NA,KORBA,TUNISIA,36.692278,10.8359,33003,PANTELLARIA,PANTELLERIA,NA,NA,NA,36.75,12,NA,19,NA,19,NA,1,NA,NA,38,500 LB GP (GP-M43/M64),NA,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,NA,NA,2079,1943-06-07
2080,162866,1943-06-10,MTO,GREAT BRITAIN,RAF,462ND SQDN,HALI,NA,NA,OUDNA,TUNISIA,36.649608,10.121936,NA,GREECE,REGGIO DI CALABRIA,NA,NA,NA,38.1,15.65,NA,8,6,6,NA,NA,NA,NA,0,500 LB GP (GP-M43/M64),NA,NA,450,4 LB INCENDIARY,NA,NA,NA,NA,NA,0,NA,15.9,NA,NA,699133,2080,1943-06-07
2081,162867,1943-06-10,MTO,GREAT BRITAIN,RAF,178 SQDN,LIB,NA,NA,OUDNA,TUNISIA,36.649608,10.121936,NA,GREECE,REGGIO DI CALABRIA,NA,NA,NA,38.1,15.65,NA,7,7,7,NA,NA,NA,NA,0,500 LB GP (GP-M43/M64),NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,20,NA,NA,699140,2081,1943-06-07
2082,163156,1943-06-11,MTO,USA,12 AF,27 FBG,A36,NA,NA,KORBA,TUNISIA,36.692278,10.8359,33003,PANTELLARIA,PANTELLERIA,NA,NA,NA,36.75,12,NA,24,NA,24,NA,NA,NA,NA,48,500 LB GP (GP-M43/M64),NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,2082,1943-06-07
